Signal,Model,Chan,AUC,1e-2,1e-3,1e-4
stlp_st1000,VAE-static-beta0.001-z34_RL,2b,0.62,0.03,0.01,0.01
stlp_st1000,VAE-static-beta0.001-z34_Radius,2b,0.97,0.32,0.02,0.0
stlp_st1000,VAE-dynamic-beta0.001-z34_RL,2b,0.97,0.25,0.07,0.01
stlp_st1000,VAE-dynamic-beta0.001-z34_Radius,2b,0.91,0.21,0.07,0.02
stlp_st1000,VAE-static-beta0.1-z5_RL,2b,0.21,0.0,0.0,0.0
stlp_st1000,VAE-static-beta0.1-z5_Radius,2b,0.75,0.15,0.04,0.0
stlp_st1000,VAE-dynamic-beta0.1-z5_RL,2b,0.92,0.2,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.1-z5_Radius,2b,0.75,0.2,0.06,0.01
stlp_st1000,VAE-static-beta0.1-z8_RL,2b,0.22,0.0,0.0,0.0
stlp_st1000,VAE-static-beta0.1-z8_Radius,2b,0.74,0.15,0.03,0.0
stlp_st1000,VAE-dynamic-beta0.1-z8_RL,2b,0.89,0.23,0.05,0.02
stlp_st1000,VAE-dynamic-beta0.1-z8_Radius,2b,0.87,0.21,0.08,0.03
stlp_st1000,VAE-static-beta0.1-z13_RL,2b,0.17,0.0,0.0,0.0
stlp_st1000,VAE-static-beta0.1-z13_Radius,2b,0.74,0.17,0.03,0.0
stlp_st1000,VAE-dynamic-beta0.1-z13_RL,2b,0.93,0.15,0.02,0.0
stlp_st1000,VAE-dynamic-beta0.1-z13_Radius,2b,0.8,0.2,0.06,0.02
stlp_st1000,VAE-static-beta0.1-z21_RL,2b,0.22,0.0,0.0,0.0
stlp_st1000,VAE-static-beta0.1-z21_Radius,2b,0.74,0.16,0.04,0.01
stlp_st1000,VAE-dynamic-beta0.1-z21_RL,2b,0.88,0.19,0.02,0.0
stlp_st1000,VAE-dynamic-beta0.1-z21_Radius,2b,0.86,0.2,0.08,0.02
stlp_st1000,VAE-static-beta0.1-z34_RL,2b,0.19,0.0,0.0,0.0
stlp_st1000,VAE-static-beta0.1-z34_Radius,2b,0.79,0.19,0.05,0.01
stlp_st1000,VAE-dynamic-beta0.1-z34_RL,2b,0.94,0.14,0.03,0.0
stlp_st1000,VAE-dynamic-beta0.1-z34_Radius,2b,0.8,0.2,0.06,0.02
stlp_st1000,VAE-static-beta0.5-z5_RL,2b,0.24,0.0,0.0,0.0
stlp_st1000,VAE-static-beta0.5-z5_Radius,2b,0.56,0.11,0.04,0.01
stlp_st1000,VAE-dynamic-beta0.5-z5_RL,2b,0.89,0.19,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.5-z5_Radius,2b,0.75,0.17,0.06,0.02
stlp_st1000,VAE-static-beta0.5-z8_RL,2b,0.32,0.0,0.0,0.0
stlp_st1000,VAE-static-beta0.5-z8_Radius,2b,0.8,0.12,0.03,0.01
stlp_st1000,VAE-dynamic-beta0.5-z8_RL,2b,0.89,0.19,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.5-z8_Radius,2b,0.76,0.16,0.06,0.02
stlp_st1000,VAE-static-beta0.5-z13_RL,2b,0.25,0.0,0.0,0.0
stlp_st1000,VAE-static-beta0.5-z13_Radius,2b,0.81,0.12,0.03,0.01
stlp_st1000,VAE-dynamic-beta0.5-z13_RL,2b,0.89,0.17,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.5-z13_Radius,2b,0.73,0.15,0.07,0.03
stlp_st1000,VAE-static-beta0.5-z21_RL,2b,0.2,0.0,0.0,0.0
stlp_st1000,VAE-static-beta0.5-z21_Radius,2b,0.56,0.06,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.5-z21_RL,2b,0.88,0.15,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.5-z21_Radius,2b,0.78,0.16,0.05,0.02
stlp_st1000,VAE-static-beta0.5-z34_RL,2b,0.26,0.01,0.0,0.0
stlp_st1000,VAE-static-beta0.5-z34_Radius,2b,0.8,0.12,0.03,0.01
stlp_st1000,VAE-dynamic-beta0.5-z34_RL,2b,0.87,0.18,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.5-z34_Radius,2b,0.71,0.21,0.08,0.03
stlp_st1000,VAE-static-beta0.8-z5_RL,2b,0.84,0.06,0.02,0.01
stlp_st1000,VAE-static-beta0.8-z5_Radius,2b,0.95,0.46,0.06,0.01
stlp_st1000,VAE-dynamic-beta0.8-z5_RL,2b,0.86,0.1,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.8-z5_Radius,2b,0.76,0.18,0.08,0.03
stlp_st1000,VAE-static-beta0.8-z8_RL,2b,0.71,0.12,0.03,0.01
stlp_st1000,VAE-static-beta0.8-z8_Radius,2b,0.97,0.46,0.09,0.01
stlp_st1000,VAE-dynamic-beta0.8-z8_RL,2b,0.84,0.05,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.8-z8_Radius,2b,0.74,0.18,0.08,0.03
stlp_st1000,VAE-static-beta0.8-z13_RL,2b,0.85,0.14,0.03,0.0
stlp_st1000,VAE-static-beta0.8-z13_Radius,2b,0.97,0.48,0.07,0.01
stlp_st1000,VAE-dynamic-beta0.8-z13_RL,2b,0.86,0.03,0.0,0.0
stlp_st1000,VAE-dynamic-beta0.8-z13_Radius,2b,0.76,0.16,0.07,0.03
stlp_st1000,VAE-static-beta0.8-z21_RL,2b,0.77,0.03,0.01,0.0
stlp_st1000,VAE-static-beta0.8-z21_Radius,2b,0.98,0.48,0.07,0.01
stlp_st1000,VAE-dynamic-beta0.8-z21_RL,2b,0.86,0.05,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.8-z21_Radius,2b,0.76,0.21,0.08,0.03
stlp_st1000,VAE-static-beta0.8-z34_RL,2b,0.71,0.02,0.01,0.0
stlp_st1000,VAE-static-beta0.8-z34_Radius,2b,0.97,0.4,0.04,0.0
stlp_st1000,VAE-dynamic-beta0.8-z34_RL,2b,0.86,0.03,0.0,0.0
stlp_st1000,VAE-dynamic-beta0.8-z34_Radius,2b,0.79,0.2,0.07,0.02
stlp_st1000,VAE-static-beta0.999-z5_RL,2b,0.85,0.16,0.03,0.0
stlp_st1000,VAE-static-beta0.999-z5_Radius,2b,0.96,0.46,0.11,0.01
stlp_st1000,VAE-dynamic-beta0.999-z5_RL,2b,0.82,0.2,0.05,0.01
stlp_st1000,VAE-dynamic-beta0.999-z5_Radius,2b,0.95,0.44,0.14,0.05
stlp_st1000,VAE-static-beta0.999-z8_RL,2b,0.85,0.16,0.05,0.01
stlp_st1000,VAE-static-beta0.999-z8_Radius,2b,0.98,0.51,0.11,0.02
stlp_st1000,VAE-dynamic-beta0.999-z8_RL,2b,0.81,0.19,0.05,0.01
stlp_st1000,VAE-dynamic-beta0.999-z8_Radius,2b,0.98,0.51,0.11,0.04
stlp_st1000,VAE-static-beta0.999-z13_RL,2b,0.89,0.22,0.08,0.02
stlp_st1000,VAE-static-beta0.999-z13_Radius,2b,0.98,0.55,0.07,0.01
stlp_st1000,VAE-dynamic-beta0.999-z13_RL,2b,0.81,0.19,0.05,0.01
stlp_st1000,VAE-dynamic-beta0.999-z13_Radius,2b,0.98,0.51,0.12,0.05
stlp_st1000,VAE-static-beta0.999-z21_RL,2b,0.84,0.15,0.04,0.01
stlp_st1000,VAE-static-beta0.999-z21_Radius,2b,0.98,0.46,0.08,0.02
stlp_st1000,VAE-dynamic-beta0.999-z21_RL,2b,0.81,0.19,0.04,0.01
stlp_st1000,VAE-dynamic-beta0.999-z21_Radius,2b,0.99,0.63,0.16,0.07
stlp_st1000,VAE-static-beta0.999-z34_RL,2b,0.7,0.05,0.01,0.0
stlp_st1000,VAE-static-beta0.999-z34_Radius,2b,0.97,0.44,0.09,0.01
stlp_st1000,VAE-dynamic-beta0.999-z34_RL,2b,0.81,0.19,0.05,0.01
stlp_st1000,VAE-dynamic-beta0.999-z34_Radius,2b,0.98,0.53,0.2,0.05
stlp_st1000,VAE-static-beta1-z5_RL,2b,0.96,0.43,0.15,0.05
stlp_st1000,VAE-static-beta1-z5_Radius,2b,0.96,0.44,0.1,0.02
stlp_st1000,VAE-dynamic-beta1-z5_RL,2b,0.84,0.19,0.04,0.01
stlp_st1000,VAE-dynamic-beta1-z5_Radius,2b,0.97,0.45,0.13,0.04
stlp_st1000,VAE-static-beta1-z8_RL,2b,0.96,0.44,0.15,0.06
stlp_st1000,VAE-static-beta1-z8_Radius,2b,0.97,0.43,0.09,0.01
stlp_st1000,VAE-dynamic-beta1-z8_RL,2b,0.84,0.19,0.04,0.01
stlp_st1000,VAE-dynamic-beta1-z8_Radius,2b,0.95,0.43,0.13,0.04
stlp_st1000,VAE-static-beta1-z13_RL,2b,0.96,0.45,0.16,0.05
stlp_st1000,VAE-static-beta1-z13_Radius,2b,0.98,0.65,0.11,0.02
stlp_st1000,VAE-dynamic-beta1-z13_RL,2b,0.84,0.18,0.04,0.01
stlp_st1000,VAE-dynamic-beta1-z13_Radius,2b,0.98,0.48,0.17,0.05
stlp_st1000,VAE-static-beta1-z21_RL,2b,0.96,0.43,0.15,0.05
stlp_st1000,VAE-static-beta1-z21_Radius,2b,0.98,0.54,0.1,0.02
stlp_st1000,VAE-dynamic-beta1-z21_RL,2b,0.84,0.19,0.04,0.01
stlp_st1000,VAE-dynamic-beta1-z21_Radius,2b,0.98,0.45,0.17,0.07
stlp_st1000,VAE-static-beta1-z34_RL,2b,0.96,0.43,0.15,0.06
stlp_st1000,VAE-static-beta1-z34_Radius,2b,0.98,0.6,0.08,0.01
stlp_st1000,VAE-dynamic-beta1-z34_RL,2b,0.82,0.17,0.04,0.01
stlp_st1000,VAE-dynamic-beta1-z34_Radius,2b,0.97,0.43,0.13,0.05
chacha_cha600_neut200,VAE-static-beta1e-06-z5_RL,2b,0.46,0.03,0.01,0.0
chacha_cha600_neut200,VAE-static-beta1e-06-z5_Radius,2b,0.52,0.01,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta1e-06-z5_RL,2b,0.67,0.02,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta1e-06-z5_Radius,2b,0.54,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta1e-06-z8_RL,2b,0.52,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta1e-06-z8_Radius,2b,0.66,0.02,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta1e-06-z8_RL,2b,0.63,0.05,0.02,0.01
chacha_cha600_neut200,VAE-dynamic-beta1e-06-z8_Radius,2b,0.48,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta1e-06-z13_RL,2b,0.46,0.02,0.0,0.0
chacha_cha600_neut200,VAE-static-beta1e-06-z13_Radius,2b,0.63,0.02,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta1e-06-z13_RL,2b,0.75,0.06,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta1e-06-z13_Radius,2b,0.43,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta1e-06-z21_RL,2b,0.41,0.02,0.0,0.0
chacha_cha600_neut200,VAE-static-beta1e-06-z21_Radius,2b,0.62,0.02,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta1e-06-z21_RL,2b,0.49,0.02,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta1e-06-z21_Radius,2b,0.4,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta1e-06-z34_RL,2b,0.66,0.02,0.0,0.0
chacha_cha600_neut200,VAE-static-beta1e-06-z34_Radius,2b,0.63,0.01,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta1e-06-z34_RL,2b,0.72,0.07,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta1e-06-z34_Radius,2b,0.56,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.001-z5_RL,2b,0.54,0.05,0.01,0.01
chacha_cha600_neut200,VAE-static-beta0.001-z5_Radius,2b,0.64,0.03,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.001-z5_RL,2b,0.66,0.02,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.001-z5_Radius,2b,0.38,0.0,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.001-z8_RL,2b,0.52,0.03,0.01,0.0
chacha_cha600_neut200,VAE-static-beta0.001-z8_Radius,2b,0.74,0.06,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.001-z8_RL,2b,0.66,0.02,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.001-z8_Radius,2b,0.49,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.001-z13_RL,2b,0.54,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.001-z13_Radius,2b,0.8,0.04,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.001-z13_RL,2b,0.67,0.04,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.001-z13_Radius,2b,0.56,0.0,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.001-z21_RL,2b,0.51,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.001-z21_Radius,2b,0.73,0.04,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.001-z21_RL,2b,0.72,0.05,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.001-z21_Radius,2b,0.38,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.001-z34_RL,2b,0.4,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.001-z34_Radius,2b,0.76,0.04,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.001-z34_RL,2b,0.74,0.02,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.001-z34_Radius,2b,0.68,0.0,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.1-z5_RL,2b,0.31,0.0,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.1-z5_Radius,2b,0.67,0.07,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.1-z5_RL,2b,0.58,0.03,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.1-z5_Radius,2b,0.62,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.1-z8_RL,2b,0.26,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.1-z8_Radius,2b,0.58,0.04,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.1-z8_RL,2b,0.61,0.04,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.1-z8_Radius,2b,0.53,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.1-z13_RL,2b,0.34,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.1-z13_Radius,2b,0.6,0.05,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.1-z13_RL,2b,0.6,0.03,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.1-z13_Radius,2b,0.63,0.02,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.1-z21_RL,2b,0.39,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.1-z21_Radius,2b,0.61,0.05,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.1-z21_RL,2b,0.55,0.02,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.1-z21_Radius,2b,0.4,0.0,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.1-z34_RL,2b,0.29,0.0,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.1-z34_Radius,2b,0.56,0.04,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.1-z34_RL,2b,0.6,0.01,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.1-z34_Radius,2b,0.6,0.02,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.5-z5_RL,2b,0.36,0.0,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.5-z5_Radius,2b,0.56,0.01,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.5-z5_RL,2b,0.6,0.03,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.5-z5_Radius,2b,0.56,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.5-z8_RL,2b,0.5,0.02,0.01,0.0
chacha_cha600_neut200,VAE-static-beta0.5-z8_Radius,2b,0.69,0.02,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.5-z8_RL,2b,0.6,0.03,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.5-z8_Radius,2b,0.56,0.0,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.5-z13_RL,2b,0.42,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.5-z13_Radius,2b,0.68,0.02,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.5-z13_RL,2b,0.59,0.03,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.5-z13_Radius,2b,0.56,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.5-z21_RL,2b,0.32,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.5-z21_Radius,2b,0.5,0.01,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.5-z21_RL,2b,0.57,0.02,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.5-z21_Radius,2b,0.54,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.5-z34_RL,2b,0.31,0.0,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.5-z34_Radius,2b,0.69,0.02,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.5-z34_RL,2b,0.56,0.03,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.5-z34_Radius,2b,0.51,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.8-z5_RL,2b,0.61,0.02,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.8-z5_Radius,2b,0.74,0.06,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.8-z5_RL,2b,0.57,0.01,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.8-z5_Radius,2b,0.55,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.8-z8_RL,2b,0.55,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.8-z8_Radius,2b,0.76,0.06,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.8-z8_RL,2b,0.53,0.01,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.8-z8_Radius,2b,0.54,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.8-z13_RL,2b,0.6,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.8-z13_Radius,2b,0.76,0.06,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.8-z13_RL,2b,0.57,0.01,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.8-z13_Radius,2b,0.59,0.0,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.8-z21_RL,2b,0.56,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.8-z21_Radius,2b,0.78,0.07,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.8-z21_RL,2b,0.57,0.01,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.8-z21_Radius,2b,0.55,0.0,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.8-z34_RL,2b,0.56,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.8-z34_Radius,2b,0.81,0.06,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.8-z34_RL,2b,0.57,0.01,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.8-z34_Radius,2b,0.56,0.0,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.999-z5_RL,2b,0.59,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.999-z5_Radius,2b,0.81,0.07,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.999-z5_RL,2b,0.56,0.01,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.999-z5_Radius,2b,0.72,0.03,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.999-z8_RL,2b,0.6,0.02,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.999-z8_Radius,2b,0.8,0.08,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.999-z8_RL,2b,0.56,0.0,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.999-z8_Radius,2b,0.75,0.03,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.999-z13_RL,2b,0.63,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.999-z13_Radius,2b,0.81,0.09,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.999-z13_RL,2b,0.55,0.01,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.999-z13_Radius,2b,0.78,0.04,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.999-z21_RL,2b,0.59,0.02,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.999-z21_Radius,2b,0.81,0.07,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.999-z21_RL,2b,0.55,0.0,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.999-z21_Radius,2b,0.81,0.06,0.01,0.0
chacha_cha600_neut200,VAE-static-beta0.999-z34_RL,2b,0.56,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta0.999-z34_Radius,2b,0.83,0.08,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.999-z34_RL,2b,0.56,0.01,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta0.999-z34_Radius,2b,0.81,0.03,0.01,0.0
chacha_cha600_neut200,VAE-static-beta1-z5_RL,2b,0.48,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta1-z5_Radius,2b,0.81,0.11,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta1-z5_RL,2b,0.39,0.0,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta1-z5_Radius,2b,0.74,0.03,0.0,0.0
chacha_cha600_neut200,VAE-static-beta1-z8_RL,2b,0.48,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta1-z8_Radius,2b,0.79,0.1,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta1-z8_RL,2b,0.38,0.01,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta1-z8_Radius,2b,0.79,0.02,0.0,0.0
chacha_cha600_neut200,VAE-static-beta1-z13_RL,2b,0.48,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta1-z13_Radius,2b,0.83,0.11,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta1-z13_RL,2b,0.38,0.0,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta1-z13_Radius,2b,0.77,0.03,0.01,0.0
chacha_cha600_neut200,VAE-static-beta1-z21_RL,2b,0.48,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta1-z21_Radius,2b,0.83,0.06,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta1-z21_RL,2b,0.38,0.01,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta1-z21_Radius,2b,0.77,0.03,0.01,0.0
chacha_cha600_neut200,VAE-static-beta1-z34_RL,2b,0.49,0.01,0.0,0.0
chacha_cha600_neut200,VAE-static-beta1-z34_Radius,2b,0.83,0.12,0.01,0.0
chacha_cha600_neut200,VAE-dynamic-beta1-z34_RL,2b,0.39,0.0,0.0,0.0
chacha_cha600_neut200,VAE-dynamic-beta1-z34_Radius,2b,0.79,0.03,0.0,0.0
pp23mt_50,VAE-static-beta1e-06-z5_RL,2b,0.31,0.0,0.0,0.0
pp23mt_50,VAE-static-beta1e-06-z5_Radius,2b,0.4,0.0,0.0,0.0
pp23mt_50,VAE-dynamic-beta1e-06-z5_RL,2b,0.66,0.2,0.04,0.0
pp23mt_50,VAE-dynamic-beta1e-06-z5_Radius,2b,0.56,0.0,0.0,0.0
pp23mt_50,VAE-static-beta1e-06-z8_RL,2b,0.29,0.0,0.0,0.0
pp23mt_50,VAE-static-beta1e-06-z8_Radius,2b,0.36,0.0,0.0,0.0
pp23mt_50,VAE-dynamic-beta1e-06-z8_RL,2b,0.61,0.21,0.01,0.0
pp23mt_50,VAE-dynamic-beta1e-06-z8_Radius,2b,0.44,0.0,0.0,0.0
pp23mt_50,VAE-static-beta1e-06-z13_RL,2b,0.26,0.0,0.0,0.0
pp23mt_50,VAE-static-beta1e-06-z13_Radius,2b,0.37,0.0,0.0,0.0
pp23mt_50,VAE-dynamic-beta1e-06-z13_RL,2b,0.68,0.31,0.27,0.02
pp23mt_50,VAE-dynamic-beta1e-06-z13_Radius,2b,0.38,0.0,0.0,0.0
pp23mt_50,VAE-static-beta1e-06-z21_RL,2b,0.3,0.0,0.0,0.0
pp23mt_50,VAE-static-beta1e-06-z21_Radius,2b,0.47,0.01,0.0,0.0
pp23mt_50,VAE-dynamic-beta1e-06-z21_RL,2b,0.54,0.11,0.01,0.0
pp23mt_50,VAE-dynamic-beta1e-06-z21_Radius,2b,0.39,0.0,0.0,0.0
pp23mt_50,VAE-static-beta1e-06-z34_RL,2b,0.21,0.0,0.0,0.0
pp23mt_50,VAE-static-beta1e-06-z34_Radius,2b,0.42,0.01,0.0,0.0
pp23mt_50,VAE-dynamic-beta1e-06-z34_RL,2b,0.7,0.32,0.22,0.0
pp23mt_50,VAE-dynamic-beta1e-06-z34_Radius,2b,0.45,0.0,0.0,0.0
pp23mt_50,VAE-static-beta0.001-z5_RL,2b,0.37,0.02,0.0,0.0
pp23mt_50,VAE-static-beta0.001-z5_Radius,2b,0.57,0.09,0.01,0.0
pp23mt_50,VAE-dynamic-beta0.001-z5_RL,2b,0.66,0.36,0.2,0.01
pp23mt_50,VAE-dynamic-beta0.001-z5_Radius,2b,0.46,0.01,0.0,0.0
pp23mt_50,VAE-static-beta0.001-z8_RL,2b,0.3,0.01,0.0,0.0
pp23mt_50,VAE-static-beta0.001-z8_Radius,2b,0.54,0.15,0.0,0.0
pp23mt_50,VAE-dynamic-beta0.001-z8_RL,2b,0.63,0.26,0.12,0.0
pp23mt_50,VAE-dynamic-beta0.001-z8_Radius,2b,0.52,0.0,0.0,0.0
pp23mt_50,VAE-static-beta0.001-z13_RL,2b,0.31,0.0,0.0,0.0
pp23mt_50,VAE-static-beta0.001-z13_Radius,2b,0.54,0.16,0.01,0.0
pp23mt_50,VAE-dynamic-beta0.001-z13_RL,2b,0.62,0.12,0.06,0.03
pp23mt_50,VAE-dynamic-beta0.001-z13_Radius,2b,0.45,0.0,0.0,0.0
pp23mt_50,VAE-static-beta0.001-z21_RL,2b,0.4,0.01,0.0,0.0
pp23mt_50,VAE-static-beta0.001-z21_Radius,2b,0.59,0.29,0.01,0.0
pp23mt_50,VAE-dynamic-beta0.001-z21_RL,2b,0.65,0.24,0.12,0.03
pp23mt_50,VAE-dynamic-beta0.001-z21_Radius,2b,0.45,0.0,0.0,0.0
pp23mt_50,VAE-static-beta0.001-z34_RL,2b,0.43,0.0,0.0,0.0
pp23mt_50,VAE-static-beta0.001-z34_Radius,2b,0.62,0.3,0.01,0.0
pp23mt_50,VAE-dynamic-beta0.001-z34_RL,2b,0.73,0.15,0.05,0.01
pp23mt_50,VAE-dynamic-beta0.001-z34_Radius,2b,0.53,0.0,0.0,0.0
pp23mt_50,VAE-static-beta0.1-z5_RL,2b,0.58,0.01,0.0,0.0
pp23mt_50,VAE-static-beta0.1-z5_Radius,2b,0.62,0.28,0.04,0.0
