Signal,Model,Chan,AUC,1e-2,1e-3,1e-4
stlp_st1000,DeepSVDD_C4_d55,2b,0.99,0.87,0.07,0.0
stlp_st1000,DeepSVDD_C4_d89,2b,1.0,0.9,0.06,0.0
stlp_st1000,DeepSVDD_C4_d144,2b,0.99,0.83,0.05,0.0
stlp_st1000,DeepSVDD_C4_d233,2b,0.99,0.85,0.08,0.0
stlp_st1000,DeepSVDD_C4_d377,2b,1.0,0.88,0.04,0.0
stlp_st1000,DeepSVDD_C10_d5,2b,0.99,0.74,0.1,0.01
stlp_st1000,DeepSVDD_C10_d8,2b,0.99,0.79,0.12,0.0
stlp_st1000,DeepSVDD_C10_d13,2b,0.99,0.74,0.08,0.01
stlp_st1000,DeepSVDD_C10_d21,2b,0.99,0.79,0.07,0.0
stlp_st1000,DeepSVDD_C10_d34,2b,0.99,0.81,0.09,0.0
stlp_st1000,DeepSVDD_C10_d55,2b,0.99,0.87,0.07,0.0
stlp_st1000,DeepSVDD_C10_d89,2b,1.0,0.9,0.06,0.0
stlp_st1000,DeepSVDD_C10_d144,2b,0.99,0.83,0.05,0.0
stlp_st1000,DeepSVDD_C10_d233,2b,0.99,0.85,0.08,0.0
stlp_st1000,DeepSVDD_C10_d377,2b,1.0,0.88,0.04,0.0
stlp_st1000,DeepSVDD_C25_d5,2b,0.99,0.74,0.1,0.01
stlp_st1000,DeepSVDD_C25_d8,2b,0.99,0.79,0.12,0.0
stlp_st1000,DeepSVDD_C25_d13,2b,0.99,0.74,0.08,0.01
stlp_st1000,DeepSVDD_C25_d21,2b,0.99,0.79,0.07,0.0
stlp_st1000,DeepSVDD_C25_d34,2b,0.99,0.81,0.09,0.0
stlp_st1000,DeepSVDD_C25_d55,2b,0.99,0.87,0.07,0.0
stlp_st1000,DeepSVDD_C25_d89,2b,1.0,0.9,0.06,0.0
stlp_st1000,DeepSVDD_C25_d144,2b,0.99,0.83,0.05,0.0
stlp_st1000,DeepSVDD_C25_d233,2b,0.99,0.85,0.08,0.0
stlp_st1000,DeepSVDD_C25_d377,2b,1.0,0.88,0.04,0.0
chacha_cha600_neut200,DeepSVDD_Reduced_d5,2b,0.83,0.17,0.02,0.0
chacha_cha600_neut200,DeepSVDD_Reduced_d8,2b,0.83,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_Reduced_d13,2b,0.83,0.19,0.01,0.0
chacha_cha600_neut200,DeepSVDD_Reduced_d21,2b,0.85,0.17,0.01,0.0
chacha_cha600_neut200,DeepSVDD_Reduced_d34,2b,0.84,0.16,0.01,0.0
chacha_cha600_neut200,DeepSVDD_Reduced_d55,2b,0.85,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_Reduced_d89,2b,0.85,0.19,0.01,0.0
chacha_cha600_neut200,DeepSVDD_Reduced_d144,2b,0.84,0.16,0.01,0.0
chacha_cha600_neut200,DeepSVDD_Reduced_d233,2b,0.85,0.18,0.01,0.0
chacha_cha600_neut200,DeepSVDD_Reduced_d377,2b,0.85,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C0_d5,2b,0.83,0.17,0.02,0.0
chacha_cha600_neut200,DeepSVDD_C0_d8,2b,0.83,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C0_d13,2b,0.83,0.19,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C0_d21,2b,0.85,0.17,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C0_d34,2b,0.84,0.16,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C0_d55,2b,0.85,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C0_d89,2b,0.85,0.19,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C0_d144,2b,0.84,0.16,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C0_d233,2b,0.85,0.18,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C0_d377,2b,0.85,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C1_d5,2b,0.83,0.17,0.02,0.0
chacha_cha600_neut200,DeepSVDD_C1_d8,2b,0.83,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C1_d13,2b,0.83,0.19,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C1_d21,2b,0.85,0.17,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C1_d34,2b,0.84,0.16,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C1_d55,2b,0.85,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C1_d89,2b,0.85,0.19,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C1_d144,2b,0.84,0.16,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C1_d233,2b,0.85,0.18,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C1_d377,2b,0.85,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C2_d5,2b,0.83,0.17,0.02,0.0
chacha_cha600_neut200,DeepSVDD_C2_d8,2b,0.83,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C2_d13,2b,0.83,0.19,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C2_d21,2b,0.85,0.17,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C2_d34,2b,0.84,0.16,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C2_d55,2b,0.85,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C2_d89,2b,0.85,0.19,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C2_d144,2b,0.84,0.16,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C2_d233,2b,0.85,0.18,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C2_d377,2b,0.85,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C3_d5,2b,0.83,0.17,0.02,0.0
chacha_cha600_neut200,DeepSVDD_C3_d8,2b,0.83,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C3_d13,2b,0.83,0.19,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C3_d21,2b,0.85,0.17,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C3_d34,2b,0.84,0.16,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C3_d55,2b,0.85,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C3_d89,2b,0.85,0.19,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C3_d144,2b,0.84,0.16,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C3_d233,2b,0.85,0.18,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C3_d377,2b,0.85,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C4_d5,2b,0.83,0.17,0.02,0.0
chacha_cha600_neut200,DeepSVDD_C4_d8,2b,0.83,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C4_d13,2b,0.83,0.19,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C4_d21,2b,0.85,0.17,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C4_d34,2b,0.84,0.16,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C4_d55,2b,0.85,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C4_d89,2b,0.85,0.19,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C4_d144,2b,0.84,0.16,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C4_d233,2b,0.85,0.18,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C4_d377,2b,0.85,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C10_d5,2b,0.83,0.17,0.02,0.0
chacha_cha600_neut200,DeepSVDD_C10_d8,2b,0.83,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C10_d13,2b,0.83,0.19,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C10_d21,2b,0.85,0.17,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C10_d34,2b,0.84,0.16,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C10_d55,2b,0.85,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C10_d89,2b,0.85,0.19,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C10_d144,2b,0.84,0.16,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C10_d233,2b,0.85,0.18,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C10_d377,2b,0.85,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C25_d5,2b,0.83,0.17,0.02,0.0
chacha_cha600_neut200,DeepSVDD_C25_d8,2b,0.83,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C25_d13,2b,0.83,0.19,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C25_d21,2b,0.85,0.17,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C25_d34,2b,0.84,0.16,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C25_d55,2b,0.85,0.15,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C25_d89,2b,0.85,0.19,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C25_d144,2b,0.84,0.16,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C25_d233,2b,0.85,0.18,0.01,0.0
chacha_cha600_neut200,DeepSVDD_C25_d377,2b,0.85,0.15,0.01,0.0
pp23mt_50,DeepSVDD_Reduced_d5,2b,0.68,0.08,0.02,0.0
pp23mt_50,DeepSVDD_Reduced_d8,2b,0.68,0.08,0.03,0.0
pp23mt_50,DeepSVDD_Reduced_d13,2b,0.69,0.07,0.02,0.01
pp23mt_50,DeepSVDD_Reduced_d21,2b,0.7,0.05,0.02,0.0
pp23mt_50,DeepSVDD_Reduced_d34,2b,0.69,0.05,0.02,0.0
pp23mt_50,DeepSVDD_Reduced_d55,2b,0.69,0.05,0.03,0.0
pp23mt_50,DeepSVDD_Reduced_d89,2b,0.69,0.04,0.02,0.01
pp23mt_50,DeepSVDD_Reduced_d144,2b,0.69,0.05,0.03,0.0
pp23mt_50,DeepSVDD_Reduced_d233,2b,0.69,0.04,0.03,0.0
pp23mt_50,DeepSVDD_Reduced_d377,2b,0.7,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C0_d5,2b,0.68,0.08,0.02,0.0
pp23mt_50,DeepSVDD_C0_d8,2b,0.68,0.08,0.03,0.0
pp23mt_50,DeepSVDD_C0_d13,2b,0.69,0.07,0.02,0.01
pp23mt_50,DeepSVDD_C0_d21,2b,0.7,0.05,0.02,0.0
pp23mt_50,DeepSVDD_C0_d34,2b,0.69,0.05,0.02,0.0
pp23mt_50,DeepSVDD_C0_d55,2b,0.69,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C0_d89,2b,0.69,0.04,0.02,0.01
pp23mt_50,DeepSVDD_C0_d144,2b,0.69,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C0_d233,2b,0.69,0.04,0.03,0.0
pp23mt_50,DeepSVDD_C0_d377,2b,0.7,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C1_d5,2b,0.68,0.08,0.02,0.0
pp23mt_50,DeepSVDD_C1_d8,2b,0.68,0.08,0.03,0.0
pp23mt_50,DeepSVDD_C1_d13,2b,0.69,0.07,0.02,0.01
pp23mt_50,DeepSVDD_C1_d21,2b,0.7,0.05,0.02,0.0
pp23mt_50,DeepSVDD_C1_d34,2b,0.69,0.05,0.02,0.0
pp23mt_50,DeepSVDD_C1_d55,2b,0.69,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C1_d89,2b,0.69,0.04,0.02,0.01
pp23mt_50,DeepSVDD_C1_d144,2b,0.69,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C1_d233,2b,0.69,0.04,0.03,0.0
pp23mt_50,DeepSVDD_C1_d377,2b,0.7,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C2_d5,2b,0.68,0.08,0.02,0.0
pp23mt_50,DeepSVDD_C2_d8,2b,0.68,0.08,0.03,0.0
pp23mt_50,DeepSVDD_C2_d13,2b,0.69,0.07,0.02,0.01
pp23mt_50,DeepSVDD_C2_d21,2b,0.7,0.05,0.02,0.0
pp23mt_50,DeepSVDD_C2_d34,2b,0.69,0.05,0.02,0.0
pp23mt_50,DeepSVDD_C2_d55,2b,0.69,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C2_d89,2b,0.69,0.04,0.02,0.01
pp23mt_50,DeepSVDD_C2_d144,2b,0.69,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C2_d233,2b,0.69,0.04,0.03,0.0
pp23mt_50,DeepSVDD_C2_d377,2b,0.7,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C3_d5,2b,0.68,0.08,0.02,0.0
pp23mt_50,DeepSVDD_C3_d8,2b,0.68,0.08,0.03,0.0
pp23mt_50,DeepSVDD_C3_d13,2b,0.69,0.07,0.02,0.01
pp23mt_50,DeepSVDD_C3_d21,2b,0.7,0.05,0.02,0.0
pp23mt_50,DeepSVDD_C3_d34,2b,0.69,0.05,0.02,0.0
pp23mt_50,DeepSVDD_C3_d55,2b,0.69,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C3_d89,2b,0.69,0.04,0.02,0.01
pp23mt_50,DeepSVDD_C3_d144,2b,0.69,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C3_d233,2b,0.69,0.04,0.03,0.0
pp23mt_50,DeepSVDD_C3_d377,2b,0.7,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C4_d5,2b,0.68,0.08,0.02,0.0
pp23mt_50,DeepSVDD_C4_d8,2b,0.68,0.08,0.03,0.0
pp23mt_50,DeepSVDD_C4_d13,2b,0.69,0.07,0.02,0.01
pp23mt_50,DeepSVDD_C4_d21,2b,0.7,0.05,0.02,0.0
pp23mt_50,DeepSVDD_C4_d34,2b,0.69,0.05,0.02,0.0
pp23mt_50,DeepSVDD_C4_d55,2b,0.69,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C4_d89,2b,0.69,0.04,0.02,0.01
pp23mt_50,DeepSVDD_C4_d144,2b,0.69,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C4_d233,2b,0.69,0.04,0.03,0.0
pp23mt_50,DeepSVDD_C4_d377,2b,0.7,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C10_d5,2b,0.68,0.08,0.02,0.0
pp23mt_50,DeepSVDD_C10_d8,2b,0.68,0.08,0.03,0.0
pp23mt_50,DeepSVDD_C10_d13,2b,0.69,0.07,0.02,0.01
pp23mt_50,DeepSVDD_C10_d21,2b,0.7,0.05,0.02,0.0
pp23mt_50,DeepSVDD_C10_d34,2b,0.69,0.05,0.02,0.0
pp23mt_50,DeepSVDD_C10_d55,2b,0.69,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C10_d89,2b,0.69,0.04,0.02,0.01
pp23mt_50,DeepSVDD_C10_d144,2b,0.69,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C10_d233,2b,0.69,0.04,0.03,0.0
pp23mt_50,DeepSVDD_C10_d377,2b,0.7,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C25_d5,2b,0.68,0.08,0.02,0.0
pp23mt_50,DeepSVDD_C25_d8,2b,0.68,0.08,0.03,0.0
pp23mt_50,DeepSVDD_C25_d13,2b,0.69,0.07,0.02,0.01
pp23mt_50,DeepSVDD_C25_d21,2b,0.7,0.05,0.02,0.0
pp23mt_50,DeepSVDD_C25_d34,2b,0.69,0.05,0.02,0.0
pp23mt_50,DeepSVDD_C25_d55,2b,0.69,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C25_d89,2b,0.69,0.04,0.02,0.01
pp23mt_50,DeepSVDD_C25_d144,2b,0.69,0.05,0.03,0.0
pp23mt_50,DeepSVDD_C25_d233,2b,0.69,0.04,0.03,0.0
pp23mt_50,DeepSVDD_C25_d377,2b,0.7,0.05,0.03,0.0
pp24mt_50,DeepSVDD_Reduced_d5,2b,0.72,0.26,0.07,0.01
pp24mt_50,DeepSVDD_Reduced_d8,2b,0.72,0.27,0.09,0.0
pp24mt_50,DeepSVDD_Reduced_d13,2b,0.72,0.23,0.07,0.01
pp24mt_50,DeepSVDD_Reduced_d21,2b,0.73,0.23,0.07,0.0
pp24mt_50,DeepSVDD_Reduced_d34,2b,0.72,0.21,0.07,0.0
pp24mt_50,DeepSVDD_Reduced_d55,2b,0.73,0.19,0.07,0.0
pp24mt_50,DeepSVDD_Reduced_d89,2b,0.72,0.19,0.06,0.01
pp24mt_50,DeepSVDD_Reduced_d144,2b,0.72,0.2,0.07,0.0
pp24mt_50,DeepSVDD_Reduced_d233,2b,0.73,0.17,0.07,0.0
pp24mt_50,DeepSVDD_Reduced_d377,2b,0.72,0.14,0.07,0.01
pp24mt_50,DeepSVDD_C0_d5,2b,0.72,0.26,0.07,0.01
pp24mt_50,DeepSVDD_C0_d8,2b,0.72,0.27,0.09,0.0
pp24mt_50,DeepSVDD_C0_d13,2b,0.72,0.23,0.07,0.01
pp24mt_50,DeepSVDD_C0_d21,2b,0.73,0.23,0.07,0.0
pp24mt_50,DeepSVDD_C0_d34,2b,0.72,0.21,0.07,0.0
pp24mt_50,DeepSVDD_C0_d55,2b,0.73,0.19,0.07,0.0
pp24mt_50,DeepSVDD_C0_d89,2b,0.72,0.19,0.06,0.01
pp24mt_50,DeepSVDD_C0_d144,2b,0.72,0.2,0.07,0.0
pp24mt_50,DeepSVDD_C0_d233,2b,0.73,0.17,0.07,0.0
pp24mt_50,DeepSVDD_C0_d377,2b,0.72,0.14,0.07,0.01
pp24mt_50,DeepSVDD_C1_d5,2b,0.72,0.26,0.07,0.01
pp24mt_50,DeepSVDD_C1_d8,2b,0.72,0.27,0.09,0.0
pp24mt_50,DeepSVDD_C1_d13,2b,0.72,0.23,0.07,0.01
pp24mt_50,DeepSVDD_C1_d21,2b,0.73,0.23,0.07,0.0
pp24mt_50,DeepSVDD_C1_d34,2b,0.72,0.21,0.07,0.0
pp24mt_50,DeepSVDD_C1_d55,2b,0.73,0.19,0.07,0.0
pp24mt_50,DeepSVDD_C1_d89,2b,0.72,0.19,0.06,0.01
pp24mt_50,DeepSVDD_C1_d144,2b,0.72,0.2,0.07,0.0
pp24mt_50,DeepSVDD_C1_d233,2b,0.73,0.17,0.07,0.0
pp24mt_50,DeepSVDD_C1_d377,2b,0.72,0.14,0.07,0.01
pp24mt_50,DeepSVDD_C2_d5,2b,0.72,0.26,0.07,0.01
pp24mt_50,DeepSVDD_C2_d8,2b,0.72,0.27,0.09,0.0
pp24mt_50,DeepSVDD_C2_d13,2b,0.72,0.23,0.07,0.01
pp24mt_50,DeepSVDD_C2_d21,2b,0.73,0.23,0.07,0.0
pp24mt_50,DeepSVDD_C2_d34,2b,0.72,0.21,0.07,0.0
pp24mt_50,DeepSVDD_C2_d55,2b,0.73,0.19,0.07,0.0
pp24mt_50,DeepSVDD_C2_d89,2b,0.72,0.19,0.06,0.01
pp24mt_50,DeepSVDD_C2_d144,2b,0.72,0.2,0.07,0.0
pp24mt_50,DeepSVDD_C2_d233,2b,0.73,0.17,0.07,0.0
pp24mt_50,DeepSVDD_C2_d377,2b,0.72,0.14,0.07,0.01
pp24mt_50,DeepSVDD_C3_d5,2b,0.72,0.26,0.07,0.01
pp24mt_50,DeepSVDD_C3_d8,2b,0.72,0.27,0.09,0.0
pp24mt_50,DeepSVDD_C3_d13,2b,0.72,0.23,0.07,0.01
pp24mt_50,DeepSVDD_C3_d21,2b,0.73,0.23,0.07,0.0
pp24mt_50,DeepSVDD_C3_d34,2b,0.72,0.21,0.07,0.0
pp24mt_50,DeepSVDD_C3_d55,2b,0.73,0.19,0.07,0.0
pp24mt_50,DeepSVDD_C3_d89,2b,0.72,0.19,0.06,0.01
pp24mt_50,DeepSVDD_C3_d144,2b,0.72,0.2,0.07,0.0
pp24mt_50,DeepSVDD_C3_d233,2b,0.73,0.17,0.07,0.0
pp24mt_50,DeepSVDD_C3_d377,2b,0.72,0.14,0.07,0.01
pp24mt_50,DeepSVDD_C4_d5,2b,0.72,0.26,0.07,0.01
pp24mt_50,DeepSVDD_C4_d8,2b,0.72,0.27,0.09,0.0
pp24mt_50,DeepSVDD_C4_d13,2b,0.72,0.23,0.07,0.01
pp24mt_50,DeepSVDD_C4_d21,2b,0.73,0.23,0.07,0.0
pp24mt_50,DeepSVDD_C4_d34,2b,0.72,0.21,0.07,0.0
pp24mt_50,DeepSVDD_C4_d55,2b,0.73,0.19,0.07,0.0
pp24mt_50,DeepSVDD_C4_d89,2b,0.72,0.19,0.06,0.01
pp24mt_50,DeepSVDD_C4_d144,2b,0.72,0.2,0.07,0.0
pp24mt_50,DeepSVDD_C4_d233,2b,0.73,0.17,0.07,0.0
pp24mt_50,DeepSVDD_C4_d377,2b,0.72,0.14,0.07,0.01
pp24mt_50,DeepSVDD_C10_d5,2b,0.72,0.26,0.07,0.01
pp24mt_50,DeepSVDD_C10_d8,2b,0.72,0.27,0.09,0.0
pp24mt_50,DeepSVDD_C10_d13,2b,0.72,0.23,0.07,0.01
pp24mt_50,DeepSVDD_C10_d21,2b,0.73,0.23,0.07,0.0
pp24mt_50,DeepSVDD_C10_d34,2b,0.72,0.21,0.07,0.0
pp24mt_50,DeepSVDD_C10_d55,2b,0.73,0.19,0.07,0.0
pp24mt_50,DeepSVDD_C10_d89,2b,0.72,0.19,0.06,0.01
pp24mt_50,DeepSVDD_C10_d144,2b,0.72,0.2,0.07,0.0
pp24mt_50,DeepSVDD_C10_d233,2b,0.73,0.17,0.07,0.0
pp24mt_50,DeepSVDD_C10_d377,2b,0.72,0.14,0.07,0.01
pp24mt_50,DeepSVDD_C25_d5,2b,0.72,0.26,0.07,0.01
pp24mt_50,DeepSVDD_C25_d8,2b,0.72,0.27,0.09,0.0
pp24mt_50,DeepSVDD_C25_d13,2b,0.72,0.23,0.07,0.01
pp24mt_50,DeepSVDD_C25_d21,2b,0.73,0.23,0.07,0.0
pp24mt_50,DeepSVDD_C25_d34,2b,0.72,0.21,0.07,0.0
pp24mt_50,DeepSVDD_C25_d55,2b,0.73,0.19,0.07,0.0
pp24mt_50,DeepSVDD_C25_d89,2b,0.72,0.19,0.06,0.01
pp24mt_50,DeepSVDD_C25_d144,2b,0.72,0.2,0.07,0.0
pp24mt_50,DeepSVDD_C25_d233,2b,0.73,0.17,0.07,0.0
pp24mt_50,DeepSVDD_C25_d377,2b,0.72,0.14,0.07,0.01
gluino_1000.0_neutralino_1.0,DeepSVDD_Reduced_d5,2b,0.99,0.83,0.39,0.11
gluino_1000.0_neutralino_1.0,DeepSVDD_Reduced_d8,2b,0.99,0.85,0.42,0.04
gluino_1000.0_neutralino_1.0,DeepSVDD_Reduced_d13,2b,0.99,0.82,0.32,0.09
gluino_1000.0_neutralino_1.0,DeepSVDD_Reduced_d21,2b,0.99,0.85,0.32,0.06
gluino_1000.0_neutralino_1.0,DeepSVDD_Reduced_d34,2b,0.99,0.84,0.33,0.04
gluino_1000.0_neutralino_1.0,DeepSVDD_Reduced_d55,2b,0.99,0.85,0.25,0.03
gluino_1000.0_neutralino_1.0,DeepSVDD_Reduced_d89,2b,0.99,0.86,0.2,0.03
gluino_1000.0_neutralino_1.0,DeepSVDD_Reduced_d144,2b,0.99,0.85,0.24,0.02
gluino_1000.0_neutralino_1.0,DeepSVDD_Reduced_d233,2b,0.99,0.85,0.22,0.03
gluino_1000.0_neutralino_1.0,DeepSVDD_Reduced_d377,2b,0.99,0.84,0.24,0.06
gluino_1000.0_neutralino_1.0,DeepSVDD_C0_d5,2b,0.99,0.83,0.39,0.11
gluino_1000.0_neutralino_1.0,DeepSVDD_C0_d8,2b,0.99,0.85,0.42,0.04
gluino_1000.0_neutralino_1.0,DeepSVDD_C0_d13,2b,0.99,0.82,0.32,0.09
gluino_1000.0_neutralino_1.0,DeepSVDD_C0_d21,2b,0.99,0.85,0.32,0.06
gluino_1000.0_neutralino_1.0,DeepSVDD_C0_d34,2b,0.99,0.84,0.33,0.04
gluino_1000.0_neutralino_1.0,DeepSVDD_C0_d55,2b,0.99,0.85,0.25,0.03
gluino_1000.0_neutralino_1.0,DeepSVDD_C0_d89,2b,0.99,0.86,0.2,0.03
gluino_1000.0_neutralino_1.0,DeepSVDD_C0_d144,2b,0.99,0.85,0.24,0.02
gluino_1000.0_neutralino_1.0,DeepSVDD_C0_d233,2b,0.99,0.85,0.22,0.03
gluino_1000.0_neutralino_1.0,DeepSVDD_C0_d377,2b,0.99,0.84,0.24,0.06
gluino_1000.0_neutralino_1.0,DeepSVDD_C1_d5,2b,0.99,0.83,0.39,0.11
gluino_1000.0_neutralino_1.0,DeepSVDD_C1_d8,2b,0.99,0.85,0.42,0.04
gluino_1000.0_neutralino_1.0,DeepSVDD_C1_d13,2b,0.99,0.82,0.32,0.09
gluino_1000.0_neutralino_1.0,DeepSVDD_C1_d21,2b,0.99,0.85,0.32,0.06
gluino_1000.0_neutralino_1.0,DeepSVDD_C1_d34,2b,0.99,0.84,0.33,0.04
gluino_1000.0_neutralino_1.0,DeepSVDD_C1_d55,2b,0.99,0.85,0.25,0.03
gluino_1000.0_neutralino_1.0,DeepSVDD_C1_d89,2b,0.99,0.86,0.2,0.03
gluino_1000.0_neutralino_1.0,DeepSVDD_C1_d144,2b,0.99,0.85,0.24,0.02
gluino_1000.0_neutralino_1.0,DeepSVDD_C1_d233,2b,0.99,0.85,0.22,0.03
gluino_1000.0_neutralino_1.0,DeepSVDD_C1_d377,2b,0.99,0.84,0.24,0.06
gluino_1000.0_neutralino_1.0,DeepSVDD_C2_d5,2b,0.99,0.83,0.39,0.11
gluino_1000.0_neutralino_1.0,DeepSVDD_C2_d8,2b,0.99,0.85,0.42,0.04
gluino_1000.0_neutralino_1.0,DeepSVDD_C2_d13,2b,0.99,0.82,0.32,0.09
gluino_1000.0_neutralino_1.0,DeepSVDD_C2_d21,2b,0.99,0.85,0.32,0.06
gluino_1000.0_neutralino_1.0,DeepSVDD_C2_d34,2b,0.99,0.84,0.33,0.04
gluino_1000.0_neutralino_1.0,DeepSVDD_C2_d55,2b,0.99,0.85,0.25,0.03
gluino_1000.0_neutralino_1.0,DeepSVDD_C2_d89,2b,0.99,0.86,0.2,0.03
gluino_1000.0_neutralino_1.0,DeepSVDD_C2_d144,2b,0.99,0.85,0.24,0.02
gluino_1000.0_neutralino_1.0,DeepSVDD_C2_d233,2b,0.99,0.85,0.22,0.03
gluino_1000.0_neutralino_1.0,DeepSVDD_C2_d377,2b,0.99,0.84,0.24,0.06
gluino_1000.0_neutralino_1.0,DeepSVDD_C3_d5,2b,0.99,0.83,0.39,0.11
gluino_1000.0_neutralino_1.0,DeepSVDD_C3_d8,2b,0.99,0.85,0.42,0.04
gluino_1000.0_neutralino_1.0,DeepSVDD_C3_d13,2b,0.99,0.82,0.32,0.09
gluino_1000.0_neutralino_1.0,DeepSVDD_C3_d21,2b,0.99,0.85,0.32,0.06
gluino_1000.0_neutralino_1.0,DeepSVDD_C3_d34,2b,0.99,0.84,0.33,0.04
gluino_1000.0_neutralino_1.0,DeepSVDD_C3_d55,2b,0.99,0.85,0.25,0.03
gluino_1000.0_neutralino_1.0,DeepSVDD_C3_d89,2b,0.99,0.86,0.2,0.03
gluino_1000.0_neutralino_1.0,DeepSVDD_C3_d144,2b,0.99,0.85,0.24,0.02
gluino_1000.0_neutralino_1.0,DeepSVDD_C3_d233,2b,0.99,0.85,0.22,0.03
gluino_1000.0_neutralino_1.0,DeepSVDD_C3_d377,2b,0.99,0.84,0.24,0.06
gluino_1000.0_neutralino_1.0,DeepSVDD_C4_d5,2b,0.99,0.83,0.39,0.11
gluino_1000.0_neutralino_1.0,DeepSVDD_C4_d8,2b,0.99,0.85,0.42,0.04
gluino_1000.0_neutralino_1.0,DeepSVDD_C4_d13,2b,0.99,0.82,0.32,0.09
