Model,MinTotalImprovement,MedianTotalImprovement,MaxTotalImprovement
LS_KMeans_4_0.001_10000,0.0,0.5726141078838174,16.9180574298355
LS_AE_30_0.001_10000,0.0,0.5715466189230132,13.11730240344374
KDE_VAE_b=1e-3_D=8,0.0,0.5714285714285714,1.4373989364401725
DAGMM_20_1e-06_1000_0.001_0.001_50_15_8,0.0,0.5708075955159002,6.608359952853555
ALAD_ld20_lr1e-5_bs20000_epoch2000_enc512_F_sc,0.027777777777777783,0.5697556581466051,14.649999999999999
LS_AND_4_1.0_10000,0.0,0.568037792372393,33.17372150928941
DAGMM_20_1e-06_500_0.01_0.01_50_10_4,0.0,0.5669934640522876,6.809586443689038
LS_Average_20_0.1_10000,0.0,0.5668039350263097,21.56674966481517
DAGMM_20_1e-06_5000_0.01_0.01_50_15_4,0.0,0.5657333794215924,6.334439805824009
DAGMM_20_1e-06_1000_0.01_0.01_100_15_4,0.0,0.5657333794215924,6.636716147657197
LS_AE_20_0.1_1000,0.03215434083601286,0.5653710247349824,18.076220085068584
LS_Product_30_0.1_10000,0.0,0.5646605150805674,15.622594798471107
DAGMM_20_1e-06_5000_0.001_0.01_50_10_4,0.0,0.5645811729461919,6.5742505112167695
DAGMM_20_1e-06_500_0.001_0.01_50_10_4,0.0,0.5637254901960783,6.803266087015937
DAGMM_20_1e-06_1000_0.01_0.01_100_15_8,0.0,0.5634289664707917,6.352129276917032
LS_OR_13_0.1_1000,0.0,0.5632832943120782,12.870791089557185
DAGMM_20_1e-06_500_0.01_0.01_100_15_8,0.0,0.5622767599953912,10.269725491535848
DAGMM_20_1e-06_5000_0.01_0.01_50_10_4,0.0,0.5611245535199908,6.573802781908984
DAGMM_20_1e-06_500_0.001_0.01_100_15_8,0.0,0.5599723470445903,10.23214499239849
ALAD_ld30_lr1e-5_bs20000_epoch2000_enc512_L_sc,0.0,0.559593023255814,15.350733726577168
ALAD_ld40_lr1e-5_bs20000_epoch2000_enc512_L_1,0.0,0.5577744112381214,14.752308873678281
DAGMM_20_1e-06_5000_0.001_0.01_50_15_8,0.0,0.5576679340937896,6.255103260962402
LS_OR_4_0.1_1000,0.09213323883770376,0.5555555555555557,22.141352231373297
LS_Average_13_1e-05_1000,0.03215434083601286,0.5550199697011431,47.63455276766903
LS_Average_30_0.1_10000,0.0,0.5536427489326539,15.596125895420553
LS_AE_13_0.1_10000,0.0,0.5535924617196701,20.24734801250405
LS_AE_13_0.001_1000,0.0,0.5535924617196701,15.633487641140398
LS_AE_13_0.001_10000,0.0,0.552865668280599,14.292547103739258
LS_Product_4_1.0_10000,0.0,0.5496766607877719,32.06641499120275
VAE_HouseholderSNF,0.0967741935483871,0.5482093663911846,0.9655093519418864
LS_IF_20_1.0_1000,0.03215434083601286,0.546875,39.45604290365829
LS_AND_13_0.1_1000,0.03215434083601286,0.5467856325783573,15.12102628926735
DAGMM_20_1e-06_1000_0.01_0.001_50_15_8,0.0,0.5467856325783573,6.610409798261047
LS_GMM_13_0.1_10000,0.0,0.545751633986928,20.66073350301498
DAGMM_10_1e-06_5000_0.001_0.001_100_10_4,0.0,0.5426892499135845,7.737981229649492
DAGMM_20_1e-06_5000_0.001_0.01_100_15_4,0.0,0.5426892499135845,6.105297608599361
LS_KMeans_4_1e-05_1000,0.0,0.541813898704358,12.115865035101766
LS_AE_30_0.1_1000,0.0687607438662291,0.541813898704358,21.933107764170433
DAGMM_20_1e-06_5000_0.01_0.01_50_15_8,0.0,0.5415370434381842,6.255615722314275
DAGMM_20_1e-06_5000_0.01_0.01_100_15_4,0.0,0.5323193916349809,6.105297608599361
LS_GMM_20_1e-05_1000,0.0,0.5299860529986052,16.37484839685007
LS_AND_13_1.0_10000,0.0,0.5287508261731658,34.358825438581505
DAGMM_10_1e-06_5000_0.01_0.001_100_10_4,0.0,0.5277105657333794,7.737981229649492
DAGMM_20_1e-07_1000_0.01_0.01_100_10_4,0.0,0.5274755543313593,6.66252206628235
DAGMM_20_1e-07_1000_0.001_0.01_100_10_4,0.0,0.5233438920258918,6.672819840361402
DAGMM_20_1e-06_5000_0.001_0.001_50_15_4,0.0,0.5231017398317778,6.532473922728845
LS_AND_4_0.1_1000,0.03215434083601286,0.5228215767634855,17.734579183819886
LS_OR_20_1.0_1000,0.0,0.5224609375,41.0457766711358
DAGMM_20_1e-07_1000_0.001_0.001_100_10_8,0.0,0.5204758636467628,6.633006372684534
LS_IF_30_0.001_1000,0.0,0.5202821869488536,14.940885499495604
DAGMM_10_1e-07_5000_0.001_0.001_50_10_4,0.0,0.52001953125,5.726872246696035
DAGMM_10_1e-07_5000_0.01_0.001_50_10_4,0.0,0.52001953125,5.726872246696035
LS_AND_30_1.0_1000,0.0,0.52001953125,16.51024707910362
LS_AND_13_1.0_1000,0.0,0.5184929139301763,19.632254357402793
LS_Product_20_1.0_1000,0.0,0.5173407074547759,18.32982187320437
KDE_PCA_D=6,0.0,0.5172413793103448,26.64714494875549
DAGMM_20_1e-07_1000_0.01_0.01_100_15_4,0.0,0.5164577881834458,6.593743956463403
DAGMM_20_1e-07_5000_0.001_0.01_50_15_4,0.0,0.5163398692810457,7.64919004701021
DAGMM_20_1e-07_5000_0.01_0.01_50_15_4,0.0,0.5163398692810457,7.649489475102554
DAGMM_20_1e-06_5000_0.01_0.001_50_15_4,0.0,0.5161885009793754,6.581551943005261
DAGMM_20_1e-07_5000_0.001_0.001_50_15_4,0.0,0.5147058823529412,7.618947809683505
DAGMM_20_1e-07_5000_0.01_0.001_50_15_4,0.0,0.5147058823529412,7.620744378237566
DAGMM_20_1e-07_1000_0.001_0.01_100_15_4,0.0,0.5137033466464673,6.597704638801499
DAGMM_20_1e-07_1000_0.01_0.001_100_10_8,0.0,0.5136124456646076,6.602732983335082
DAGMM_20_1e-07_500_0.001_0.01_50_10_8,0.0,0.5118965911690688,6.587418031559721
DAGMM_20_1e-07_5000_0.001_0.001_50_10_8,0.0,0.511437908496732,7.632122645746624
DAGMM_20_1e-07_5000_0.01_0.001_50_10_8,0.0,0.511437908496732,7.631523789561936
DAGMM_20_1e-07_5000_0.01_0.001_50_10_4,0.0,0.511437908496732,7.636314639039434
DAGMM_20_1e-07_5000_0.001_0.001_50_10_4,0.0,0.511437908496732,7.635116926670059
LS_KMeans_20_0.1_1000,0.05066996959801824,0.510948905109489,10.413728690161342
DAGMM_20_1e-06_5000_0.001_0.001_100_15_4,0.0,0.5104274686023735,6.0568428656739695
DAGMM_20_1e-06_5000_0.01_0.001_50_10_4,0.0,0.5104274686023735,6.630423318985775
DAGMM_20_1e-07_5000_0.01_0.01_50_10_8,0.0,0.5098039215686273,7.669551157289576
DAGMM_20_1e-07_5000_0.001_0.01_50_10_8,0.0,0.5098039215686273,7.669551157289576
DAGMM_20_1e-07_5000_0.01_0.01_50_10_4,0.0,0.5081699346405228,7.671347725843638
DAGMM_20_1e-07_5000_0.001_0.01_50_10_4,0.0,0.5081699346405228,7.671647153935981
DAGMM_20_1e-06_5000_0.001_0.001_50_10_4,0.0,0.5081230556515728,6.593261786439633
LS_AND_20_1.0_1000,0.0,0.5081230556515728,18.368128710974908
DAGMM_20_1e-06_5000_0.001_0.001_50_15_8,0.0,0.5081230556515728,6.411449246763002
LS_KMeans_13_1e-05_1000,0.0,0.5064782096584216,19.589689277600314
LS_AE_4_0.001_1000,0.0,0.5062240663900415,24.14376249124545
ALAD_ld20_lr1e-5_bs5000_epoch2000_enc512_L_2,0.0,0.5062240663900415,18.855
DAGMM_20_1e-07_500_0.01_0.01_50_10_8,0.0,0.5061770761839396,6.594304877683624
DAGMM_10_1e-07_5000_0.001_0.001_50_15_8,0.0,0.5047663697452727,6.301474813254165
DAGMM_10_1e-07_5000_0.01_0.001_50_15_8,0.0,0.5032036255664949,6.301474813254165
LS_Average_13_0.1_1000,0.03215434083601286,0.5026855804985538,20.53945098307169
LS_OR_30_0.1_1000,0.06430868167202572,0.5023132848645075,25.684734725148438
LS_AND_4_0.001_10000,0.0,0.5023132848645075,24.49052800601288
LS_GMM_30_1e-05_1000,0.0,0.5,18.535727097248085
VAE-static-beta0.1-z8_Radius,0.0,0.5,15.0
VAE-static-beta0.1-z34_Radius,0.0,0.5,15.0
VAE-static-beta0.001-z5_Radius,0.0,0.5,11.0
LS_Product_13_0.1_1000,0.03215434083601286,0.4999311389615757,20.53774277856545
DAGMM_20_1e-06_5000_0.01_0.001_50_15_8,0.0,0.4989054038483697,6.450573900120201
LS_AE_30_1e-05_10000,0.0,0.49874170670327167,13.836456500572247
DAGMM_20_1e-07_1000_0.001_0.01_100_15_8,0.0,0.49855391819308637,6.472684839781576
LS_Average_4_0.001_10000,0.0,0.4979253112033196,25.841717770451478
LS_Product_4_0.001_10000,0.0,0.4979253112033196,23.438274030166887
LS_IF_4_1e-05_1000,0.0,0.4979253112033196,9.105842831085628
DAGMM_20_1e-06_500_0.001_0.01_100_10_8,0.0,0.49792531120331945,11.147289791227733
DAGMM_10_1e-07_5000_0.001_0.01_50_10_4,0.0,0.49717669742459714,5.726872246696035
DAGMM_10_1e-07_5000_0.01_0.01_50_10_4,0.0,0.49717669742459714,5.726872246696035
DAGMM_20_1e-07_1000_0.01_0.01_100_15_8,0.0,0.495799476656108,6.48580675257127
DAGMM_20_1e-06_5000_0.001_0.001_100_15_8,0.0,0.49544878442216844,5.958046497326659
LS_Product_4_1.0_1000,0.0,0.49544878442216844,24.90049708751132
DAGMM_20_1e-06_500_0.001_0.01_50_15_8,0.0,0.494296577946768,6.570266992364325
DAGMM_10_1e-07_5000_0.001_0.001_50_10_8,0.0,0.4922644163150492,5.5161846389580536
DAGMM_10_1e-07_5000_0.01_0.001_50_10_8,0.0,0.4922644163150492,5.5161846389580536
DAGMM_10_1e-07_5000_0.01_0.01_50_15_4,0.0,0.49072265625,6.109940624401456
DAGMM_10_1e-07_5000_0.001_0.01_50_15_4,0.0,0.49072265625,6.109940624401456
DAGMM_10_1e-07_5000_0.01_0.001_50_15_4,0.0,0.49072265625,6.109940624401456
DAGMM_10_1e-07_5000_0.001_0.001_50_15_4,0.0,0.49072265625,6.109940624401456
LS_OR_13_0.1_10000,0.027777777777777783,0.4901960784313725,26.987167209346868
DAGMM_20_1e-06_500_0.01_0.01_100_10_8,0.0,0.4896265560165975,11.147289791227733
LS_IF_4_0.1_10000,0.0,0.4890945142101785,13.732256025691393
LS_KMeans_4_1e-05_10000,0.03215434083601286,0.48901853122855177,10.1130051714231
DAGMM_20_1e-07_1000_0.01_0.001_100_15_4,0.0,0.4875361520451728,6.704195332622325
DAGMM_20_1e-07_1000_0.001_0.001_100_15_4,0.0,0.4861589312766836,6.684254158067908
DAGMM_20_1e-07_5000_0.001_0.001_100_15_4,0.0,0.4852941176470588,7.49797886037668
DAGMM_20_1e-07_5000_0.001_0.01_100_15_4,0.0,0.4852941176470588,7.5036679941312086
DAGMM_20_1e-07_5000_0.01_0.001_100_15_4,0.0,0.4852941176470588,7.497080576099649
DAGMM_20_1e-07_5000_0.01_0.01_100_15_4,0.0,0.4852941176470588,7.5036679941312086
DAGMM_20_1e-06_5000_0.001_0.001_50_10_8,0.0,0.48507892614356485,6.674266350432706
KDE_VAE_b=1e-5_D=9,0.0,0.4842615012106539,2.091254752851711
DAGMM_10_1e-07_5000_0.001_0.01_50_10_8,0.0,0.4833984375,5.477877801187512
DAGMM_10_1e-07_5000_0.01_0.01_50_10_8,0.0,0.4833984375,5.477877801187512
LS_IF_4_0.001_10000,0.0,0.4829210836277974,10.879554500264772
DAGMM_10_1e-06_5000_0.01_0.001_100_15_4,0.0,0.4828879512423816,8.006129094043287
DAGMM_20_1e-07_1000_0.01_0.001_100_10_4,0.0,0.4821551132463967,6.499858564692516
DAGMM_20_1e-06_500_0.01_0.01_50_10_8,0.0,0.48202726897121617,6.603235339334825
LS_KMeans_13_0.1_10000,0.0,0.4805421934569596,16.186945901163288
DAGMM_20_1e-06_5000_0.01_0.001_100_15_8,0.0,0.4804701002419634,5.965220956252882
DAGMM_20_1e-07_5000_0.01_0.001_100_10_8,0.0,0.4803921568627451,7.503967422223552
DAGMM_20_1e-06_5000_0.01_0.001_50_10_8,0.0,0.479317893766563,6.657769247476634
DAGMM_20_1e-07_1000_0.001_0.001_100_10_4,0.0,0.47929535575383214,6.487322144074543
DAGMM_20_1e-07_5000_0.001_0.001_100_10_8,0.0,0.47875816993464054,7.504266850315897
DAGMM_20_1e-07_5000_0.001_0.01_100_10_8,0.0,0.47875816993464054,7.509656555978081
DAGMM_20_1e-07_5000_0.01_0.01_100_10_8,0.0,0.47875816993464054,7.511153696439799
DAGMM_20_1e-07_1000_0.001_0.001_100_15_8,0.0,0.4778956066657485,6.73729286068242
DAGMM_20_1e-07_1000_0.01_0.001_100_15_8,0.0,0.4778956066657485,6.738532726457822
DAGMM_20_1e-07_500_0.01_0.001_100_15_4,0.0,0.4770134808157621,6.394297770203244
DAGMM_10_1e-06_5000_0.001_0.001_100_15_4,0.0,0.4770134808157621,8.006129094043287
VAE_OrthogonalSNF,0.30120481927710846,0.47700170357751276,0.8888888888888888
DAGMM_20_1e-06_5000_0.01_0.001_100_15_4,0.0,0.4758612743403618,6.0568428656739695
DAGMM_20_1e-07_5000_0.001_0.001_100_10_4,0.0,0.47549019607843135,7.492888582806839
DAGMM_20_1e-07_5000_0.01_0.001_100_10_4,0.0,0.4738562091503268,7.492589154714495
DAGMM_20_1e-07_500_0.001_0.001_100_15_4,0.0,0.47355686138956093,6.361647971450934
LS_KMeans_4_1.0_1000,0.0,0.4730290456431535,16.767735433286074
DAGMM_20_1e-07_5000_0.001_0.01_100_10_4,0.0,0.4722222222222222,7.51444740545558
DAGMM_20_1e-07_5000_0.01_0.01_100_10_4,0.0,0.4722222222222222,7.514746833547924
DAGMM_10_1e-07_5000_0.01_0.01_50_15_8,0.0,0.47140864714086467,6.301474813254165
DAGMM_10_1e-07_5000_0.001_0.01_50_15_8,0.0,0.47140864714086467,6.301474813254165
LS_KMeans_4_1.0_10000,0.0,0.47119140625,16.37484839685007
LS_IF_4_0.1_1000,0.10168095370316332,0.47114252061248524,16.730154934148715
LS_GMM_13_0.1_1000,0.0,0.47058823529411764,39.24535529592032
DAGMM_20_1e-06_1000_0.001_0.01_100_10_8,0.0,0.4661637203017678,6.384585162535658
DAGMM_20_1e-07_1000_0.01_0.01_50_10_8,0.0,0.46568627450980393,7.053028715154055
DAGMM_20_1e-07_1000_0.001_0.01_50_10_8,0.0,0.46568627450980393,7.05093271850765
DAGMM_20_1e-06_1000_0.01_0.01_100_10_8,0.0,0.46503772097736734,6.392955364616252
LS_AND_4_1.0_1000,0.0,0.46433920958635777,24.452947506875518
DAGMM_20_1e-07_1000_0.01_0.01_50_15_4,0.0,0.46405228758169936,7.040153307183281
DAGMM_20_1e-07_1000_0.001_0.01_50_15_4,0.0,0.46405228758169936,7.040153307183281
LS_KMeans_13_1e-05_10000,0.0,0.463852665293983,13.091679335850086
LS_IF_13_1e-05_1000,0.0,0.46274617821236735,40.3179467534955
DAGMM_20_1e-07_1000_0.001_0.01_50_10_4,0.0,0.4607843137254901,7.078480103003264
DAGMM_20_1e-07_1000_0.001_0.001_50_15_4,0.0,0.4607843137254901,7.070694972602329
DAGMM_20_1e-06_5000_0.001_0.001_100_10_8,0.0,0.4594077243553653,5.751524572521822
DAGMM_20_1e-07_1000_0.01_0.001_50_15_4,0.0,0.45915032679738566,7.071593256879359
DAGMM_20_1e-07_1000_0.01_0.01_50_10_4,0.0,0.457516339869281,7.079378387280295
DAGMM_20_1e-07_500_0.01_0.001_100_15_8,0.0,0.45742597073395547,6.153143876887131
DAGMM_20_1e-07_1000_0.001_0.001_50_10_8,0.0,0.4558823529411765,7.12698745396293
DAGMM_20_1e-07_1000_0.01_0.001_50_10_8,0.0,0.4558823529411765,7.128784022516992
DAGMM_20_1e-07_500_0.001_0.01_50_15_4,0.0,0.4558453443148021,6.5709494864808216
DAGMM_20_1e-07_500_0.01_0.01_50_15_4,0.0,0.4552733928162892,6.581728897805192
LS_KMeans_30_0.1_1000,0.0,0.45475855602437876,11.07748790200014
LS_KMeans_4_0.001_1000,0.06430868167202572,0.45475855602437876,22.65591636630737
DAGMM_20_1e-07_500_0.001_0.01_50_15_8,0.0,0.45470144131777634,6.404168039045423
DAGMM_20_1e-06_500_0.01_0.01_50_15_8,0.0,0.4539693513077543,6.57675816948805
DAGMM_20_1e-07_500_0.001_0.001_100_15_8,0.0,0.4539693513077543,6.067834223396125
LS_Product_13_1.0_1000,0.0,0.4526748971193416,22.67764796016089
DAGMM_20_1e-07_5000_0.001_0.01_50_15_8,0.0,0.45261437908496727,7.552774201275564
DAGMM_20_1e-07_5000_0.01_0.01_50_15_8,0.0,0.45261437908496727,7.5533730574602505
DAGMM_20_1e-07_1000_0.01_0.001_50_10_4,0.0,0.4509803921568627,7.1117166212534055
DAGMM_20_1e-07_1000_0.001_0.001_50_10_4,0.0,0.4509803921568627,7.110219480791687
DAGMM_20_1e-07_500_0.01_0.01_50_15_8,0.0,0.45069778082818573,6.416145162739168
DAGMM_20_1e-07_5000_0.01_0.001_50_15_8,0.0,0.44934640522875813,7.545587927059316
DAGMM_20_1e-07_5000_0.001_0.001_50_15_8,0.0,0.44934640522875813,7.546486211336347
DAGMM_20_1e-07_500_0.001_0.01_50_10_4,0.0,0.4478380233356211,6.616163128424708
LS_Product_4_0.1_1000,0.03215434083601286,0.44696504030648476,17.362190601458806
LS_Average_4_0.1_1000,0.0,0.44696504030648476,17.362190601458806
DAGMM_20_1e-07_500_0.01_0.01_50_10_4,0.0,0.4461221688400824,6.625744827379704
DAGMM_20_1e-07_5000_0.001_0.001_100_15_8,0.0,0.44444444444444453,7.340479683803934
DAGMM_20_1e-07_5000_0.01_0.001_100_15_8,0.0,0.44444444444444453,7.340180255711591
LS_AE_4_0.001_10000,0.0,0.4444063143445436,18.393946123229878
DAGMM_20_1e-07_5000_0.001_0.01_100_15_8,0.0,0.44281045751633985,7.317423720693475
DAGMM_20_1e-07_5000_0.01_0.01_100_15_8,0.0,0.44281045751633985,7.318322004970506
DAGMM_20_1e-06_500_0.001_0.01_100_10_4,0.0,0.4394046775336642,8.631557370048343
DAGMM_20_1e-07_500_0.01_0.001_100_10_4,0.0,0.4378384606521488,6.474096909136899
DAGMM_20_1e-06_1000_0.001_0.001_50_10_8,0.0,0.43464052287581695,6.5863241147230145
DAGMM_20_1e-06_500_0.001_0.01_50_10_8,0.0,0.4338245420740945,6.598110725816094
DAGMM_20_1e-07_500_0.001_0.001_50_10_8,0.0,0.432967284374285,6.690121867233583
DAGMM_20_1e-07_500_0.01_0.001_50_10_8,0.0,0.43239533287577214,6.702398419019673
DAGMM_20_1e-07_1000_0.01_0.01_50_15_8,0.0,0.4313725490196078,6.9203820702458305
DAGMM_20_1e-07_500_0.001_0.001_100_10_4,0.0,0.4309252217997465,6.4214714951141865
DAGMM_20_1e-07_1000_0.001_0.01_50_15_8,0.0,0.4297385620915034,6.9203820702458305
DAGMM_20_1e-07_500_0.01_0.001_50_15_8,0.0,0.4289636238846946,6.652878665806985
DAGMM_20_1e-07_500_0.001_0.001_50_15_8,0.0,0.4289636238846946,6.647058184805782
LS_Average_4_1.0_10000,0.0,0.42831565900013774,32.06641499120275
DAGMM_20_1e-07_1000_0.01_0.001_50_15_8,0.0,0.42810457516339867,7.002425367547983
DAGMM_20_1e-07_500_0.01_0.001_50_15_4,0.0,0.4278197208876687,6.585237099615489
DAGMM_20_1e-07_500_0.001_0.001_50_15_4,0.0,0.4278197208876687,6.567534571599994
DAGMM_20_1e-07_1000_0.001_0.001_50_15_8,0.0,0.4264705882352941,7.0033236518250135
DAGMM_20_1e-07_500_0.001_0.001_50_10_4,0.0,0.4264705882352941,6.60388657663862
DAGMM_20_1e-07_500_0.01_0.001_50_10_4,0.0,0.4264705882352941,6.611971135131897
LS_Product_20_1.0_10000,0.0,0.4262198706643151,26.81368613450402
LS_AND_20_1.0_10000,0.0,0.4262198706643151,27.594335593857288
DAGMM_20_1e-06_500_0.01_0.01_100_10_4,0.0,0.42491864249186423,8.525648690661246
DAGMM_20_1e-06_5000_0.01_0.001_100_10_8,0.0,0.4245017452989528,5.753061956577441
DAGMM_20_1e-06_5000_0.001_0.01_100_15_8,0.0,0.42401198294734416,5.9916981260996565
LS_Product_30_1.0_1000,0.0,0.42328042328042326,16.491093660218347
LS_Average_13_1.0_1000,0.0,0.42300066093853267,22.67764796016089
DAGMM_20_1e-06_5000_0.001_0.01_100_10_4,0.0,0.42285977647194384,5.7853470217454435
DAGMM_20_1e-07_500_0.001_0.001_100_10_8,0.0,0.42170756999654335,6.300309056284412
LS_AE_13_1e-05_10000,0.0,0.42156862745098034,16.393688055813396
LS_GMM_20_0.1_1000,0.0,0.42156862745098034,22.50526719019345
DAGMM_20_1e-06_5000_0.01_0.01_100_10_4,0.0,0.420555363521143,5.781418151381083
DAGMM_20_1e-06_1000_0.01_0.001_50_10_8,0.0,0.4183006535947712,6.593156932747989
DAGMM_20_1e-07_500_0.01_0.001_100_10_8,0.0,0.4182509505703422,6.377387378655371
LS_AE_13_1e-05_1000,0.0,0.4133986928104575,17.411728532139865
DAGMM_20_1e-06_5000_0.001_0.001_100_10_4,0.0,0.41123312743079377,5.790813276165423
DAGMM_20_1e-06_5000_0.01_0.01_100_15_8,0.0,0.41018550524253944,5.990673203395911
LS_IF_4_1e-05_10000,0.0,0.40971795361427765,12.124114154376555
DAGMM_20_1e-06_5000_0.01_0.001_100_10_4,0.0,0.40780141843971635,5.795254607881655
KDE_VAE_b=1e-3_D=7,0.20401791355925028,0.4077849860982391,1.140684410646388
DAGMM_20_1e-06_1000_0.001_0.01_50_15_8,0.0,0.40672888581633826,6.604772723390444
LS_GMM_4_0.1_10000,0.0,0.40522875816993464,11.737073162399001
LS_AND_4_0.1_10000,0.0,0.40490290593582157,17.519345416033207
KDE_PCA_D=5,0.0,0.4032258064516129,20.790629575402637
DAGMM_20_1e-06_1000_0.01_0.01_50_10_8,0.0,0.4020819034545872,6.6143386686254075
VAE-static-beta0.001-z5_RL,0.09999999999999999,0.39999999999999997,10.0
VAE-dynamic-beta0.5-z5_RL,0.0,0.39999999999999997,12.0
VAE-dynamic-beta0.1-z5_RL,0.0,0.39999999999999997,12.0
DAGMM_20_1e-06_1000_0.001_0.01_50_10_8,0.0,0.3980782429649966,6.61245964366854
LS_KMeans_20_1.0_1000,0.0,0.39306640625,16.120325925419788
LS_GMM_30_0.1_10000,0.0,0.3905228758169935,13.736919619348566
LS_AE_13_1.0_1000,0.0,0.38995373430270974,16.902683589279306
LS_Average_4_1.0_1000,0.0,0.38995373430270974,24.90049708751132
LS_Product_4_0.1_10000,0.0,0.3883762567139513,20.612903776840167
KDE_VAE_b=1e-3_D=6,0.0,0.387409200968523,2.8571428571428568
DAGMM_20_1e-06_1000_0.01_0.01_50_15_8,0.0,0.3871413757345316,6.595377598606104
LS_KMeans_13_1.0_1000,0.0,0.3857421875,16.004168018995234
LS_KMeans_30_0.1_10000,0.0,0.3837794555021734,11.20986756044114
LS_KMeans_13_1.0_10000,0.055555555555555566,0.37841796875,15.279889308347993
LS_GMM_30_0.1_1000,0.0,0.377906976744186,8.862220886681543
LS_Average_20_1.0_1000,0.0,0.37673496364838066,18.32982187320437
KDE_VAE_b=1e-5_D=7,0.0,0.3759398496240601,3.4220532319391634
LS_Average_13_1.0_10000,0.0,0.37330981775426214,32.28164875898943
LS_Average_30_1.0_10000,0.0,0.37247086692207054,24.692096137749612
LS_AE_20_1.0_1000,0.0,0.3701255783212161,15.049281700005123
LS_Average_4_0.1_10000,0.0,0.36437908496732024,20.612903776840167
LS_VAE_20_1.0_1000,0.0,0.3635161929940516,14.951914043149245
KDE_VAE_b=1e-5_D=4,0.0,0.3593497341100431,1.023890784982935
LS_AE_13_1.0_10000,0.0,0.356906807666887,18.547684528791784
LS_VAE_13_1.0_10000,0.0,0.356906807666887,16.50125553031209
LS_OR_4_0.1_10000,0.0,0.3568464730290456,22.934353700825064
LS_KMeans_30_1.0_1000,0.03215434083601286,0.3564453125,16.502963734818334
LS_Average_30_0.1_1000,0.0,0.35335689045936397,19.72802145182915
LS_AE_4_1e-05_1000,0.0,0.3471745595973461,8.575620564721383
LS_GMM_4_0.001_1000,0.0,0.3449558344955834,20.92038058796399
LS_GMM_4_0.001_10000,0.0,0.3402489626556016,17.731162774807395
LS_GMM_13_1e-05_10000,0.0,0.3400298559320839,12.398984948485046
LS_GMM_13_1e-05_1000,0.0,0.33707865168539325,24.7194274098495
LS_Average_20_1.0_10000,0.0,0.3352237802298636,26.772689226354178
LS_VAE_13_1.0_1000,0.0,0.33215755437977657,15.469500008541026
LS_KMeans_4_0.1_10000,0.0,0.33195020746887965,11.202393925072732
LS_AE_30_1.0_10000,0.0,0.3304692663582287,14.975828906236654
LS_VAE_30_1.0_10000,0.0,0.3304692663582287,15.285013921866724
LS_AE_4_0.1_10000,0.0,0.32979976442873965,23.081259288362
DAGMM_20_1e-06_5000_0.01_0.01_100_10_8,0.0,0.32953105196451205,5.878614987786338
LS_KMeans_13_0.1_1000,0.02344116268166901,0.32777854290042685,9.71987850151873
DAGMM_20_1e-06_5000_0.001_0.01_100_10_8,0.0,0.3249222260629105,5.876565142378845
KDE_VAE_b=1e-1_D=10,0.0,0.3246753246753247,1.4285714285714284
KDE_VAE_b=1e-1_D=9,0.0,0.3246753246753247,1.4285714285714284
KDE_VAE_b=1e-5_D=6,0.0,0.3246753246753247,1.743461067393213
LS_VAE_20_1.0_10000,0.0,0.3236468805949594,15.00316017833655
LS_AE_20_1.0_10000,0.0,0.3236468805949594,16.185237696657044
LS_VAE_30_1.0_1000,0.0,0.3233392122281011,14.58635827881314
LS_GMM_13_1.0_1000,0.0,0.3233392122281011,16.897558975760578
KDE_PCA_D=4,0.0,0.3225806451612903,16.34383622312501
KDE_PCA_D=3,0.0,0.3225806451612903,8.333967479213884
VAE-static-beta0.001-z34_RL,0.0,0.31622776601683794,1.2649110640673518
VAE-static-beta0.001-z8_RL,0.09999999999999999,0.31622776601683794,10.0
VAE-static-beta0.5-z8_RL,0.09999999999999999,0.31622776601683794,0.7999999999999999
VAE-static-beta1e-06-z5_RL,0.09999999999999999,0.31622776601683794,10.0
VAE-dynamic-beta0.1-z34_Radius,0.0,0.31622776601683794,28.000000000000004
LS_AE_30_1.0_1000,0.0,0.3145208700764256,15.773560410652362
LS_Average_30_1.0_1000,0.0,0.3145208700764256,16.491093660218347
DAGMM_20_1e-06_1000_0.01_0.01_50_10_4,0.0,0.31400137268359635,6.6358620454040755
LS_GMM_13_1.0_10000,0.0,0.3098746729100675,18.754377274047247
DAGMM_20_1e-06_1000_0.001_0.01_50_10_4,0.0,0.30942576069549305,6.634324661348456
KDE_PCA_D=2,0.0,0.30864197530864196,4.326500732064422
LS_AE_4_1.0_1000,0.0,0.3027630805408583,16.678908798961412
LS_AE_4_1e-05_10000,0.0,0.30228758169934633,25.78050181957479
VAE-dynamic-beta0.5-z8_RL,0.0,0.3,12.0
VAE-static-beta1e-06-z21_Radius,0.0,0.3,11.0
VAE-dynamic-beta0.5-z13_RL,0.0,0.3,10.0
VAE-dynamic-beta0.5-z34_Radius,0.0,0.3,27.0
VAE-dynamic-beta0.5-z34_RL,0.0,0.3,7.3
VAE-static-beta1e-06-z8_RL,0.0,0.3,12.0
VAE-dynamic-beta0.5-z5_Radius,0.0,0.3,28.999999999999996
VAE-static-beta1e-06-z21_RL,0.0,0.3,9.0
VAE-dynamic-beta0.5-z8_Radius,0.0,0.3,28.999999999999996
VAE-static-beta1e-06-z34_Radius,0.0,0.3,14.000000000000002
KDE_VAE_b=1e-3_D=5,0.0,0.2989536621823617,1.3307984790874523
